# synset_id	(argument	case_particle)*	lemma
07354731-n	07965085-n	이/가	08208560-n	을/를	00455599-n	에서	이기다
07354731-n	08630039-n	이/가	08272961-n	을/를	01168569-n	에서	이기다
07354731-n	07965085-n	이/가	08208560-n	을/를	01170962-n	에서	이기다
07354731-n	10439851-n	이/가	08208560-n	을/를	01170962-n	에서	이기다
07354731-n	08208560-n	이/가	08168978-n	을/를	07472657-n	에서	이기다
07354731-n	08630039-n	이/가	08168978-n	을/를	01168569-n	에서	이기다
07354731-n	08272961-n	이/가	10439851-n	을/를	07472657-n	에서	이기다
07354731-n	08168978-n	이/가	08272961-n	을/를	01092981-v	에서	이기다
07354731-n	08168978-n	이/가	08215044-n	을/를	01072262-v	에서	이기다
07354731-n	08630039-n	이/가	08208560-n	을/를	01092981-v	에서	이기다
07354731-n	08630039-n	이/가	08215044-n	을/를	07472657-n	에서	이기다
07354731-n	08272961-n	이/가	08272961-n	을/를	00455599-n	에서	이기다
07354731-n	08208560-n	이/가	이기다
07354731-n	08272961-n	이/가	10439851-n	을/를	10541229-n	에서	이기다
07354731-n	07965085-n	이/가	08272961-n	을/를	01168569-n	에서	이기다
07354731-n	08168978-n	이/가	07965085-n	을/를	02369948-v	에서	이기다
07354731-n	08630039-n	이/가	08272961-n	을/를	01091298-v	에서	이기다
07354731-n	08272961-n	이/가	08168978-n	을/를	01168569-n	에서	이기다
07354731-n	08272961-n	이/가	10098710-n	을/를	01170962-n	에서	이기다
07354731-n	08272961-n	이/가	08215044-n	을/를	00523513-n	에서	이기다
07354731-n	08630039-n	이/가	10098710-n	을/를	00801125-n	에서	이기다
07354731-n	08215044-n	이/가	10439851-n	을/를	10541229-n	에서	이기다
07354731-n	08168978-n	이/가	08272961-n	을/를	01195867-n	에서	이기다
07354731-n	07965085-n	이/가	10098710-n	을/를	01170962-n	에서	이기다
07354731-n	07965085-n	이/가	08208560-n	을/를	01072262-v	에서	이기다
07354731-n	07965085-n	이/가	10439851-n	을/를	02369948-v	에서	이기다
07354731-n	00007846-n	이/가	00430606-n	을/를	이기다
07354731-n	08215044-n	이/가	10098710-n	을/를	02369948-v	에서	이기다
07354731-n	07965085-n	이/가	08215044-n	을/를	01168569-n	에서	이기다
07354731-n	08630039-n	이/가	08272961-n	을/를	01072262-v	에서	이기다
07354731-n	08272961-n	이/가	08215044-n	을/를	01072262-v	에서	이기다
07354731-n	10439851-n	이/가	08215044-n	을/를	00455599-n	에서	이기다
07354731-n	08272961-n	이/가	08272961-n	을/를	01086103-v	에서	이기다
07354731-n	08256968-n	이/가	07965085-n	을/를	01168569-n	에서	이기다
07354731-n	08272961-n	이/가	07965085-n	을/를	02369948-v	에서	이기다
07354731-n	07965085-n	이/가	07965085-n	을/를	01170962-n	에서	이기다
07354731-n	08208560-n	이/가	07965085-n	을/를	01072262-v	에서	이기다
07354731-n	08215044-n	이/가	08208560-n	을/를	01072262-v	에서	이기다
07354731-n	08630039-n	이/가	08168978-n	을/를	01170962-n	에서	이기다
07354731-n	10249950-n	이/가	08208560-n	을/를	02369948-v	에서	이기다
07354731-n	08208560-n	이/가	07965085-n	을/를	07472657-n	에서	이기다
07354731-n	08272961-n	이/가	07965085-n	을/를	01195867-n	에서	이기다
07354731-n	07965085-n	이/가	08272961-n	을/를	00455599-n	에서	이기다
07354731-n	10439851-n	이/가	10098710-n	을/를	01168569-n	에서	이기다
07354731-n	08256968-n	이/가	08215044-n	을/를	07472657-n	에서	이기다
07354731-n	08208560-n	이/가	07965085-n	을/를	00523513-n	에서	이기다
07354731-n	08215044-n	이/가	07965085-n	을/를	01091298-v	에서	이기다
07354731-n	08208560-n	이/가	08215044-n	을/를	02152991-n	에서	이기다
07354731-n	10249950-n	이/가	08208560-n	을/를	01072262-v	에서	이기다
07354731-n	08256968-n	이/가	08168978-n	을/를	01086103-v	에서	이기다
07354731-n	08168978-n	이/가	07965085-n	을/를	00973077-n	에서	이기다
07354731-n	08208560-n	이/가	07965085-n	을/를	01170962-n	에서	이기다
07354731-n	07965085-n	이/가	08272961-n	을/를	00513089-n	에서	이기다
07354731-n	08272961-n	이/가	07965085-n	을/를	00523513-n	에서	이기다
07354731-n	10439851-n	이/가	10439851-n	을/를	02152991-n	에서	이기다
07354731-n	08208560-n	이/가	08215044-n	을/를	00513089-n	에서	이기다
07354731-n	08168978-n	이/가	08215044-n	을/를	01092981-v	에서	이기다
07354731-n	08630039-n	이/가	07965085-n	을/를	07472657-n	에서	이기다
07354731-n	08256968-n	이/가	08215044-n	을/를	01168569-n	에서	이기다
07354731-n	08215044-n	이/가	08168978-n	을/를	01168569-n	에서	이기다
07354731-n	07965085-n	이/가	10098710-n	을/를	01086103-v	에서	이기다
07354731-n	07965085-n	이/가	07965085-n	을/를	01072262-v	에서	이기다
07354731-n	08630039-n	이/가	08272961-n	을/를	01170962-n	에서	이기다
07354731-n	08256968-n	이/가	08215044-n	을/를	01072262-v	에서	이기다
07354731-n	00007846-n	이/가	03964744-n	을/를	이기다
07354731-n	07965085-n	이/가	08272961-n	을/를	10541229-n	에서	이기다
07354731-n	08168978-n	이/가	08272961-n	을/를	01086103-v	에서	이기다
07354731-n	07965085-n	이/가	08215044-n	을/를	00523513-n	에서	이기다
07354731-n	10439851-n	이/가	07965085-n	을/를	01195867-n	에서	이기다
07354731-n	08630039-n	이/가	08215044-n	을/를	01092981-v	에서	이기다
07354731-n	00007846-n	이/가	02501278-v	을/를	이기다
07354731-n	08256968-n	이/가	08215044-n	을/를	01195867-n	에서	이기다
07354731-n	08208560-n	이/가	08168978-n	을/를	01086103-v	에서	이기다
07354731-n	10249950-n	이/가	08168978-n	을/를	01072262-v	에서	이기다
07354731-n	10439851-n	이/가	08168978-n	을/를	01168569-n	에서	이기다
07354731-n	10439851-n	이/가	08208560-n	을/를	00513089-n	에서	이기다
07354731-n	07965085-n	이/가	08272961-n	을/를	07472657-n	에서	이기다
07354731-n	08272961-n	이/가	08208560-n	을/를	02369948-v	에서	이기다
07354731-n	08208560-n	이/가	07965085-n	을/를	01195867-n	에서	이기다
07354731-n	08272961-n	이/가	10439851-n	을/를	02369948-v	에서	이기다
07354731-n	08208560-n	이/가	08272961-n	을/를	07472657-n	에서	이기다
07354731-n	08168978-n	이/가	08168978-n	을/를	02501278-v	에서	이기다
07354731-n	10439851-n	이/가	08272961-n	을/를	01170962-n	에서	이기다
07354731-n	08168978-n	이/가	08215044-n	을/를	02501278-v	에서	이기다
07354731-n	08630039-n	이/가	08272961-n	을/를	02501278-v	에서	이기다
07354731-n	08215044-n	이/가	10439851-n	을/를	01086103-v	에서	이기다
07354731-n	08630039-n	이/가	08208560-n	을/를	01086103-v	에서	이기다
07354731-n	08168978-n	이/가	08215044-n	을/를	02369948-v	에서	이기다
07354731-n	08168978-n	이/가	10098710-n	을/를	01092981-v	에서	이기다
07354731-n	10439851-n	이/가	08208560-n	을/를	01072262-v	에서	이기다
07354731-n	08272961-n	이/가	08215044-n	을/를	00455599-n	에서	이기다
07354731-n	10439851-n	이/가	10439851-n	을/를	00430606-n	에서	이기다
07354731-n	10439851-n	이/가	08208560-n	을/를	01092981-v	에서	이기다
07354731-n	08630039-n	이/가	10098710-n	을/를	01170962-n	에서	이기다
07354731-n	08208560-n	이/가	08168978-n	을/를	01168569-n	에서	이기다
07354731-n	10439851-n	이/가	10439851-n	을/를	02369948-v	에서	이기다
07354731-n	08215044-n	이/가	07965085-n	을/를	02369948-v	에서	이기다
07354731-n	08215044-n	이/가	07965085-n	을/를	00463246-n	에서	이기다
07354731-n	08272961-n	이/가	08168978-n	을/를	01091298-v	에서	이기다
07354731-n	08208560-n	이/가	08215044-n	을/를	07472657-n	에서	이기다
07354731-n	00007846-n	이/가	02369948-v	을/를	이기다
07354731-n	08208560-n	이/가	08272961-n	을/를	02369948-v	에서	이기다
07354731-n	10439851-n	이/가	07965085-n	을/를	00523513-n	에서	이기다
07354731-n	08168978-n	이/가	08272961-n	을/를	07472657-n	에서	이기다
07354731-n	08215044-n	이/가	10098710-n	을/를	01168569-n	에서	이기다
07354731-n	08215044-n	이/가	08168978-n	을/를	01170962-n	에서	이기다
07354731-n	08630039-n	이/가	10098710-n	을/를	01168569-n	에서	이기다
07354731-n	10439851-n	이/가	10439851-n	을/를	10541229-n	에서	이기다
07354731-n	08208560-n	이/가	07965085-n	을/를	01168569-n	에서	이기다
07354731-n	08630039-n	이/가	08208560-n	을/를	01091298-v	에서	이기다
07354731-n	08272961-n	이/가	08208560-n	을/를	01170962-n	에서	이기다
07354731-n	10249950-n	이/가	08215044-n	을/를	01195867-n	에서	이기다
07354731-n	08630039-n	이/가	08168978-n	을/를	01092981-v	에서	이기다
07354731-n	07965085-n	이/가	08215044-n	을/를	07472657-n	에서	이기다
07354731-n	01861778-n	이/가	10098710-n	을/를	01086103-v	에서	이기다
07354731-n	07965085-n	이/가	08215044-n	을/를	01170962-n	에서	이기다
07354731-n	08215044-n	이/가	08272961-n	을/를	01086103-v	에서	이기다
07354731-n	08208560-n	이/가	10439851-n	을/를	01168569-n	에서	이기다
07354731-n	10439851-n	이/가	08208560-n	을/를	00430606-n	에서	이기다
07354731-n	10439851-n	이/가	10439851-n	을/를	01092981-v	에서	이기다
07354731-n	08256968-n	이/가	07965085-n	을/를	07472657-n	에서	이기다
07354731-n	08215044-n	이/가	08168978-n	을/를	01072262-v	에서	이기다
07354731-n	07965085-n	이/가	07965085-n	을/를	10541229-n	에서	이기다
07354731-n	07965085-n	이/가	10098710-n	을/를	07472657-n	에서	이기다
07354731-n	08215044-n	이/가	10439851-n	을/를	07472657-n	에서	이기다
07354731-n	08208560-n	이/가	08168978-n	을/를	01072262-v	에서	이기다
07354731-n	08208560-n	이/가	07965085-n	을/를	00513089-n	에서	이기다
07354731-n	08215044-n	이/가	10098710-n	을/를	07472657-n	에서	이기다
07354731-n	07965085-n	이/가	08208560-n	을/를	00430606-n	에서	이기다
07354731-n	08272961-n	이/가	08215044-n	을/를	01195867-n	에서	이기다
07354731-n	08168978-n	이/가	08168978-n	을/를	01072262-v	에서	이기다
07354731-n	07965085-n	이/가	07965085-n	을/를	02501278-v	에서	이기다
07354731-n	07965085-n	이/가	08215044-n	을/를	01092981-v	에서	이기다
07354731-n	10439851-n	이/가	08272961-n	을/를	00463246-n	에서	이기다
07354731-n	08630039-n	이/가	08215044-n	을/를	02369948-v	에서	이기다
07354731-n	08168978-n	이/가	08208560-n	을/를	01168569-n	에서	이기다
07354731-n	08215044-n	이/가	08208560-n	을/를	00455599-n	에서	이기다
07354731-n	08215044-n	이/가	08208560-n	을/를	01086103-v	에서	이기다
07354731-n	08208560-n	이/가	08215044-n	을/를	00430606-n	에서	이기다
07354731-n	08208560-n	이/가	08208560-n	을/를	01092981-v	에서	이기다
07354731-n	08272961-n	이/가	이기다
07354731-n	08168978-n	이/가	08168978-n	을/를	02152991-n	에서	이기다
07354731-n	10249950-n	이/가	10098710-n	을/를	01170962-n	에서	이기다
07354731-n	08168978-n	이/가	07965085-n	을/를	01236296-n	에서	이기다
07354731-n	08272961-n	이/가	08208560-n	을/를	01086103-v	에서	이기다
07354731-n	10249950-n	이/가	08168978-n	을/를	02369948-v	에서	이기다
07354731-n	08215044-n	이/가	08208560-n	을/를	07472657-n	에서	이기다
07354731-n	08272961-n	이/가	08168978-n	을/를	01170962-n	에서	이기다
07354731-n	08215044-n	이/가	08272961-n	을/를	07472657-n	에서	이기다
07354731-n	08272961-n	이/가	07965085-n	을/를	00430606-n	에서	이기다
07354731-n	01861778-n	이/가	08208560-n	을/를	02369948-v	에서	이기다
07354731-n	08215044-n	이/가	08272961-n	을/를	00523513-n	에서	이기다
07354731-n	08215044-n	이/가	08208560-n	을/를	00430606-n	에서	이기다
07354731-n	07965085-n	이/가	10098710-n	을/를	01072262-v	에서	이기다
07354731-n	08168978-n	이/가	08272961-n	을/를	00801125-n	에서	이기다
07354731-n	08256968-n	이/가	08272961-n	을/를	07472657-n	에서	이기다
07354731-n	08215044-n	이/가	08168978-n	을/를	00463246-n	에서	이기다
07354731-n	08208560-n	이/가	10098710-n	을/를	01086103-v	에서	이기다
07354731-n	08168978-n	이/가	08168978-n	을/를	00430606-n	에서	이기다
07354731-n	07965085-n	이/가	10439851-n	을/를	01168569-n	에서	이기다
07354731-n	08272961-n	이/가	08272961-n	을/를	07472657-n	에서	이기다
07354731-n	08215044-n	이/가	08272961-n	을/를	01091298-v	에서	이기다
07354731-n	08168978-n	이/가	08272961-n	을/를	01168569-n	에서	이기다
07354731-n	10439851-n	이/가	07965085-n	을/를	00463246-n	에서	이기다
07354731-n	08256968-n	이/가	08168978-n	을/를	01072262-v	에서	이기다
07354731-n	08256968-n	이/가	08272961-n	을/를	01086103-v	에서	이기다
07354731-n	08630039-n	이/가	10098710-n	을/를	07472657-n	에서	이기다
07354731-n	08272961-n	이/가	08208560-n	을/를	00455599-n	에서	이기다
07354731-n	08215044-n	이/가	08272961-n	을/를	02369948-v	에서	이기다
07354731-n	08215044-n	이/가	08215044-n	을/를	01072262-v	에서	이기다
07354731-n	08630039-n	이/가	08215044-n	을/를	01170962-n	에서	이기다
07354731-n	08208560-n	이/가	07965085-n	을/를	01086103-v	에서	이기다
07354731-n	08272961-n	이/가	08168978-n	을/를	01072262-v	에서	이기다
07354731-n	08168978-n	이/가	08272961-n	을/를	01091298-v	에서	이기다
07354731-n	08630039-n	이/가	08168978-n	을/를	01086103-v	에서	이기다
07354731-n	08272961-n	이/가	08272961-n	을/를	01195867-n	에서	이기다
07354731-n	08215044-n	이/가	08168978-n	을/를	01091298-v	에서	이기다
07354731-n	10439851-n	이/가	08208560-n	을/를	02501278-v	에서	이기다
07354731-n	10439851-n	이/가	08208560-n	을/를	01168569-n	에서	이기다
07354731-n	08168978-n	이/가	08215044-n	을/를	01236296-n	에서	이기다
07354731-n	08272961-n	이/가	08215044-n	을/를	02369948-v	에서	이기다
07354731-n	08215044-n	이/가	08272961-n	을/를	01092981-v	에서	이기다
07354731-n	01861778-n	이/가	10098710-n	을/를	07472657-n	에서	이기다
07354731-n	08208560-n	이/가	10439851-n	을/를	01086103-v	에서	이기다
07354731-n	10439851-n	이/가	08215044-n	을/를	00463246-n	에서	이기다
07354731-n	07965085-n	이/가	08215044-n	을/를	00463246-n	에서	이기다
07354731-n	07965085-n	이/가	08215044-n	을/를	10541229-n	에서	이기다
07354731-n	08215044-n	이/가	08208560-n	을/를	01092981-v	에서	이기다
07354731-n	08272961-n	이/가	08272961-n	을/를	00513089-n	에서	이기다
07354731-n	10439851-n	이/가	08208560-n	을/를	01091298-v	에서	이기다
07354731-n	08256968-n	이/가	08215044-n	을/를	02501278-v	에서	이기다
07354731-n	07965085-n	이/가	08168978-n	을/를	01072262-v	에서	이기다
07354731-n	08630039-n	이/가	08272961-n	을/를	07472657-n	에서	이기다
07354731-n	10439851-n	이/가	08208560-n	을/를	00523513-n	에서	이기다
07354731-n	08272961-n	이/가	08272961-n	을/를	01072262-v	에서	이기다
07354731-n	08208560-n	이/가	08272961-n	을/를	01170962-n	에서	이기다
07354731-n	08630039-n	이/가	07965085-n	을/를	01170962-n	에서	이기다
07354731-n	08215044-n	이/가	08215044-n	을/를	02501278-v	에서	이기다
07354731-n	08272961-n	이/가	08208560-n	을/를	07472657-n	에서	이기다
07354731-n	08215044-n	이/가	07965085-n	을/를	01086103-v	에서	이기다
07354731-n	08630039-n	이/가	08272961-n	을/를	01086103-v	에서	이기다
07354731-n	10439851-n	이/가	08215044-n	을/를	02152991-n	에서	이기다
07354731-n	10439851-n	이/가	08215044-n	을/를	01170962-n	에서	이기다
07354731-n	08208560-n	이/가	08272961-n	을/를	01195867-n	에서	이기다
07354731-n	08272961-n	이/가	10098710-n	을/를	01086103-v	에서	이기다
07354731-n	07965085-n	이/가	08168978-n	을/를	02369948-v	에서	이기다
07354731-n	08256968-n	이/가	07965085-n	을/를	01195867-n	에서	이기다
07354731-n	07965085-n	이/가	08168978-n	을/를	00463246-n	에서	이기다
07354731-n	08208560-n	이/가	08208560-n	을/를	00463246-n	에서	이기다
07354731-n	10249950-n	이/가	08272961-n	을/를	01195867-n	에서	이기다
07354731-n	08208560-n	이/가	08215044-n	을/를	01195867-n	에서	이기다
07354731-n	08256968-n	이/가	08168978-n	을/를	01092981-v	에서	이기다
07354731-n	08168978-n	이/가	08208560-n	을/를	02369948-v	에서	이기다
07354731-n	08168978-n	이/가	10098710-n	을/를	01091298-v	에서	이기다
07354731-n	08272961-n	이/가	08208560-n	을/를	00513089-n	에서	이기다
07354731-n	10439851-n	이/가	08208560-n	을/를	02369948-v	에서	이기다
07354731-n	08630039-n	이/가	이기다
07354731-n	10439851-n	이/가	08168978-n	을/를	00463246-n	에서	이기다
07354731-n	08168978-n	이/가	10098710-n	을/를	00973077-n	에서	이기다
07354731-n	07965085-n	이/가	10098710-n	을/를	01092981-v	에서	이기다
07354731-n	08215044-n	이/가	08272961-n	을/를	01168569-n	에서	이기다
07354731-n	08272961-n	이/가	07965085-n	을/를	02501278-v	에서	이기다
